Data;Saiu;Entrou;Custo_Transferido;Data_Original
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-12
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-11-22
2023-12-09;IMX;USDT;0,0;2023-12-06
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-15
2023-12-09;AVAX;USDT;0,0;2023-11-22
2023-12-09;AVAX;USDT;0,0;2023-11-22
2023-12-09;AVAX;USDT;0,0;2023-11-22
2023-12-09;AVAX;USDT;0,0;2023-11-22
2023-12-09;AVAX;USDT;0,0;2023-11-22
2023-12-10;AVAX;USDT;0,0;2023-11-22
2023-12-10;AVAX;USDT;0,0;2023-11-22
2023-12-10;AVAX;USDT;0,0;2023-11-22
2023-12-11;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;AVAX;USDT;0,0;2023-11-22
2023-12-12;TIA;USDT;0,0;2023-11-15
2023-12-12;TIA;BNB;0,0;2023-11-15
2023-12-12;RNDR;USDT;0,0;2023-12-08
2023-12-12;RNDR;USDT;0,0;2023-12-08
2023-12-12;RNDR;USDT;0,0;2023-12-08
2023-12-12;RNDR;USDT;0,0;2023-12-08
2023-12-12;RNDR;USDT;0,0;2023-12-08
2023-12-13;SOL;USDT;0,0;2023-12-13
2023-12-14;TIA;USDT;0,0;2023-11-15
2023-12-15;USDT;NTRN;0,0;2023-12-08
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-09
2023-12-15;USDT;NTRN;0,0;2023-12-10
2023-12-15;USDT;NTRN;0,0;2023-12-10
2023-12-15;USDT;NTRN;0,0;2023-12-10
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-11
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-12
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-13
2023-12-15;USDT;NTRN;0,0;2023-12-14
2023-12-15;USDT;NTRN;0,0;2023-12-14
2023-12-17;USDC;USDT;0,0;2023-12-17
2023-12-17;USDT;INJ;0,0;2023-12-17
2023-12-20;ETH;USDT;0,0;2023-12-20
2023-12-22;USDT;OSMO;0,0;2023-12-20
2023-12-22;USDT;OSMO;0,0;2023-12-21
2023-12-22;USDT;OSMO;0,0;2023-12-21
2023-12-22;USDT;OSMO;0,0;2023-12-21
2023-12-22;USDT;OSMO;0,0;2023-12-21
2023-12-22;USDT;OSMO;0,0;2023-12-21
2023-12-22;USDT;OSMO;0,0;2023-12-22
2023-12-24;LUNA;BNB;0,0;2023-12-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-15
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-11-17
2023-12-24;TIA;USDT;0,0;2023-12-12
2023-12-24;TIA;USDT;0,0;2023-12-14
2023-12-24;TIA;USDT;0,0;2023-12-24
2023-12-24;TIA;USDT;0,0;2023-12-24
2023-12-24;AVAX;USDT;0,0;2023-11-22
2023-12-24;AVAX;USDT;0,0;2023-11-22
2023-12-24;AVAX;USDT;0,0;2023-11-22
2023-12-24;AVAX;USDT;0,0;2023-11-22
2023-12-24;AVAX;USDT;0,0;2023-11-22
2023-12-24;AVAX;USDT;0,0;2023-11-30
2023-12-24;AVAX;USDT;0,0;2023-11-30
2023-12-24;AVAX;USDT;0,0;2023-11-30
2023-12-24;AVAX;USDT;0,0;2023-11-30
2023-12-26;NEAR;USDT;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-24
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2023-12-26
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-01-10;USDT;SEI;0,0;2024-01-04
2024-02-07;DYM;USDT;0,0;2024-02-07
2024-02-07;DYM;USDT;0,0;2024-02-07
2024-02-07;DYM;USDT;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-08;USDT;SEI;0,0;2024-02-07
2024-02-12;LUNA;BNB;0,0;2024-01-19
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-01-10
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;SEI;USDT;0,0;2024-02-08
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-14;USDT;OSMO;0,0;2024-02-14
2024-02-20;ALT;USDT;0,0;2024-02-20
2024-02-26;NEAR;USDT;0,0;2024-01-02
2024-02-26;NEAR;USDT;0,0;2024-01-02
2024-02-26;USDT;AR;0,0;2024-02-20
2024-02-26;USDT;AR;0,0;2024-02-25
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;USDT;AR;0,0;2024-02-26
2024-02-26;XRP;USDT;0,0;2024-02-26
2024-02-26;XRP;USDT;0,0;2024-02-26
2024-02-27;USDT;NEAR;0,0;2024-02-26
2024-02-27;USDT;NEAR;0,0;2024-02-26
2024-02-27;USDT;NEAR;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2023-02-03
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;AR;USDT;0,0;2024-02-26
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-27;USDT;NEAR;0,0;2024-02-27
2024-02-28;USDT;NEAR;0,0;2024-02-27
2024-02-28;USDT;NEAR;0,0;2024-02-27
2024-02-28;USDT;NEAR;0,0;2024-02-27
2024-02-28;USDT;NEAR;0,0;2024-02-27
2024-02-28;LUNA;BNB;0,0;2024-02-20
2024-03-02;ADA;USDT;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-02-27
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-02;USDT;SUI;0,0;2024-03-02
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;APT;USDT;0,0;2024-02-16
2024-03-03;AVAX;USDT;0,0;2023-11-30
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-03
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-04;USDT;APT;0,0;2024-03-04
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-27
2024-03-06;NEAR;USDT;0,0;2024-02-28
2024-03-06;NEAR;USDT;0,0;2024-02-28
2024-03-07;USDT;AVAX;0,0;2024-03-06
2024-03-07;USDT;AVAX;0,0;2024-03-06
2024-03-07;USDT;AVAX;0,0;2024-03-06
2024-03-07;USDT;AVAX;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-09;USDT;NEAR;0,0;2024-03-06
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-04
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
2024-03-12;APT;USDT;0,0;2024-03-05
